country,user,ordernum,orderstatus,date_ordered,channel
UK,7973b,2cfb4,finished,"2019-05-07 00:00:00",google
UK,a0574,f01da,finished,"2019-02-23 00:00:00",direct
UK,a0574,bc301,finished,"2019-03-23 00:00:00",google
UK,a1213,727ca,finished,"2019-05-13 00:00:00",direct
USA,a9c0b,1d600,cancelled,"2019-04-30 00:00:00",direct
UK,bae9b,0edb9,finished,"2019-04-12 00:00:00",others
UK,c5e82,300e0,finished,"2019-03-27 00:00:00",direct
UK,cefac,95b42,finished,"2019-01-04 00:00:00",google
UK,d2597,1ba37,finished,"2019-01-20 00:00:00",direct
UK,e0a23,23310,finished,"2019-04-26 00:00:00",social
USA,fa9c5,5e492,finished,"2019-04-07 00:00:00",social
USA,fa9c5,a322c,cancelled,"2019-04-07 00:00:00",social
UK,13835,412db,finished,"2019-04-25 00:00:00",google
UK,13835,e111b,finished,"2019-04-29 00:00:00",google
UK,13835,e3272,finished,"2019-05-16 00:00:00",google
UK,3f08c,4c10e,cancelled,"2018-11-21 00:00:00",direct
UK,434f2,dc64e,finished,"2019-03-23 00:00:00",direct
UK,434f2,dfc16,cancelled,"2019-04-01 00:00:00",social
UK,434f2,db8cd,cancelled,"2019-04-16 00:00:00",google
UK,50874,33dc5,cancelled,"2019-01-22 00:00:00",direct
UK,7a21d,4f8b8,finished,"2019-04-17 00:00:00",social
UK,7f875,58006,finished,"2019-01-13 00:00:00",direct
UK,7f875,1f1f3,finished,"2019-01-19 00:00:00",direct
UK,92c38,0659a,cancelled,"2019-04-14 00:00:00",google
UK,b5fc5,a7d1c,finished,"2019-04-23 00:00:00",social
UK,b6e28,6b7fb,finished,"2019-04-07 00:00:00",social
UK,c8926,a5d2d,finished,"2019-01-21 00:00:00",google
UK,caf30,a965d,cancelled,"2019-02-04 00:00:00",direct
UK,caf30,71a60,cancelled,"2019-02-12 00:00:00",direct
UK,cc36d,923bf,cancelled,"2019-03-25 00:00:00",google
USA,d6255,72312,cancelled,"2019-03-10 00:00:00",direct
UK,ffa93,d997d,finished,"2019-04-16 00:00:00",social
UK,ffa93,ecd9a,finished,"2019-04-16 00:00:00",others
UK,04e7e,72a27,finished,"2019-03-27 00:00:00",direct
UK,04e7e,06069,finished,"2019-05-07 00:00:00",google
UK,21bc7,b3a9d,finished,"2019-02-01 00:00:00",google
UK,21bc7,d2811,finished,"2019-02-01 00:00:00",google
UK,3e2d7,f3223,finished,"2019-02-20 00:00:00",direct
UK,82a58,f69ac,finished,"2019-03-17 00:00:00",direct
UK,85387,cccd5,finished,"2019-04-27 00:00:00",direct
USA,9c748,cbaa2,cancelled,"2019-04-04 00:00:00",direct
UK,a28bd,28965,finished,"2019-04-22 00:00:00",social
UK,c77ec,35f7c,finished,"2019-01-19 00:00:00",google
UK,ce556,067f7,cancelled,"2019-02-27 00:00:00",google
UK,eacde,b3c24,finished,"2019-03-07 00:00:00",direct
UK,f6ff0,97df2,finished,"2019-03-04 00:00:00",direct
USA,105da,8c2db,cancelled,"2019-04-06 00:00:00",direct
UK,346ef,95dec,finished,"2019-02-26 00:00:00",direct
UK,3b158,3838c,finished,"2019-03-18 00:00:00",others
UK,41f7a,4bd5a,finished,"2019-02-25 00:00:00",direct
UK,48c93,091f4,finished,"2019-03-24 00:00:00",direct
UK,7ec3d,35190,cancelled,"2018-11-26 00:00:00",direct
UK,7ec3d,1a0be,finished,"2019-01-03 00:00:00",others
UK,89ed4,8b449,finished,"2019-05-06 00:00:00",google
UK,918af,a36aa,finished,"2018-12-07 00:00:00",others
UK,918af,2c3e3,finished,"2019-01-01 00:00:00",direct
UK,bc8e8,4a880,cancelled,"2019-02-14 00:00:00",direct
UK,c16de,2e202,finished,"2019-04-27 00:00:00",social
UK,c4f54,df7da,cancelled,"2019-04-23 00:00:00",social
UK,cd221,614cf,finished,"2019-04-13 00:00:00",social
UK,cd221,22300,finished,"2019-04-16 00:00:00",social
UK,d1dbe,cc352,finished,"2019-04-08 00:00:00",direct
UK,d1dbe,ba38b,finished,"2019-04-19 00:00:00",direct
UK,d1dbe,02eff,finished,"2019-05-12 00:00:00",others
USA,d59aa,44ea9,finished,"2019-04-03 00:00:00",direct
UK,db21c,17753,finished,"2019-02-11 00:00:00",direct
UK,39e9c,ffe53,finished,"2019-03-25 00:00:00",others
UK,43b5a,02bbc,cancelled,"2019-03-05 00:00:00",direct
UK,4569d,3d47d,finished,"2019-02-01 00:00:00",others
UK,48aa2,cc32d,finished,"2019-02-01 00:00:00",direct
UK,48aec,0165a,finished,"2019-01-22 00:00:00",others
UK,4dc2b,bd47e,finished,"2019-04-15 00:00:00",social
UK,4dc2b,02c6a,finished,"2019-04-26 00:00:00",others
UK,5cc52,6505b,finished,"2019-02-08 00:00:00",google
UK,648a2,b9814,finished,"2019-05-12 00:00:00",direct
UK,b87eb,d5f2a,cancelled,"2019-04-29 00:00:00",google
UK,b87eb,d942b,finished,"2019-05-04 00:00:00",google
UK,c7b59,17dd7,finished,"2019-02-04 00:00:00",direct
UK,dd737,0a0b6,finished,"2019-04-21 00:00:00",direct
UK,f65fa,8a1ca,finished,"2019-04-26 00:00:00",social
UK,f65fa,1e572,finished,"2019-05-10 00:00:00",direct
UK,03cd0,f5c48,finished,"2019-04-20 00:00:00",social
UK,1c734,40933,finished,"2019-04-12 00:00:00",social
UK,2d627,cff17,cancelled,"2019-03-17 00:00:00",others
UK,2d627,4f8e8,finished,"2019-03-17 00:00:00",others
UK,3fd3b,6d340,finished,"2019-04-29 00:00:00",direct
UK,4c175,2a2df,finished,"2019-04-29 00:00:00",google
UK,63d26,02f46,finished,"2019-03-08 00:00:00",google
UK,642f7,4b977,finished,"2019-05-13 00:00:00",social
UK,690d3,ecbf2,finished,"2018-12-29 00:00:00",google
UK,690d3,8aed8,finished,"2019-01-22 00:00:00",google
UK,6cfd4,854aa,finished,"2019-05-16 00:00:00",social
UK,82899,5063b,cancelled,"2019-02-28 00:00:00",others
UK,831ee,0453d,finished,"2019-04-17 00:00:00",direct
USA,85cab,45b52,finished,"2019-04-06 00:00:00",direct
UK,9bd6f,e6818,finished,"2019-04-20 00:00:00",social
UK,b957e,3663a,cancelled,"2019-04-26 00:00:00",social
UK,b957e,94232,finished,"2019-04-27 00:00:00",social
UK,ca39c,fecee,cancelled,"2019-01-05 00:00:00",others
UK,e4077,820a4,finished,"2019-05-14 00:00:00",social
UK,e509a,b3f0c,finished,"2019-04-10 00:00:00",social
UK,e509a,d1105,finished,"2019-05-04 00:00:00",direct
USA,f4ad4,24429,finished,"2019-04-30 00:00:00",direct
UK,fe862,94b49,finished,"2019-04-23 00:00:00",social
UK,05ba3,64fbb,finished,"2019-03-24 00:00:00",direct
USA,20234,f88b9,finished,"2019-04-17 00:00:00",google
UK,21b85,964a9,finished,"2019-03-24 00:00:00",google
UK,242ab,dec09,finished,"2019-04-27 00:00:00",social
UK,2f59f,38a18,finished,"2019-05-04 00:00:00",others
UK,31ed1,5602f,finished,"2019-04-26 00:00:00",google
UK,34477,b6783,finished,"2019-03-10 00:00:00",social
UK,40105,42d85,finished,"2019-03-24 00:00:00",google
UK,42be3,216aa,finished,"2019-02-26 00:00:00",direct
UK,42be3,df454,finished,"2019-03-14 00:00:00",google
USA,4ab2b,f7a22,finished,"2019-04-07 00:00:00",social
UK,8c7b0,45d07,finished,"2019-05-15 00:00:00",google
UK,917e6,0a0e7,finished,"2019-04-04 00:00:00",social
UK,9561c,8228b,finished,"2019-04-16 00:00:00",social
UK,b9b56,3232d,finished,"2019-04-12 00:00:00",social
UK,bc094,fde28,finished,"2019-05-09 00:00:00",social
UK,bc928,f5ad0,finished,"2019-04-20 00:00:00",direct
UK,d0fd1,0a7e5,finished,"2019-01-19 00:00:00",google
UK,efb6f,2141e,finished,"2019-01-20 00:00:00",others
UK,f08da,c6d2f,finished,"2019-01-26 00:00:00",direct
UK,f08da,18133,finished,"2019-02-13 00:00:00",others
UK,003e0,b09f5,finished,"2019-04-15 00:00:00",social
UK,003e0,707a0,finished,"2019-04-21 00:00:00",direct
UK,0165a,7100f,finished,"2019-03-07 00:00:00",direct
USA,07767,867d0,finished,"2019-03-12 00:00:00",direct
USA,07767,dfe4e,finished,"2019-04-24 00:00:00",direct
UK,08280,41188,finished,"2019-02-25 00:00:00",direct
UK,08280,cd840,finished,"2019-02-25 00:00:00",direct
UK,08280,79856,cancelled,"2019-02-26 00:00:00",direct
UK,0831a,2f4e5,cancelled,"2019-05-05 00:00:00",social
UK,0dbd4,38086,finished,"2019-02-01 00:00:00",others
UK,0dbd4,a7d42,finished,"2019-02-08 00:00:00",google
UK,0dbd4,c29f7,finished,"2019-02-12 00:00:00",direct
UK,0dbd4,95460,finished,"2019-03-03 00:00:00",social
UK,0dbd4,1506b,finished,"2019-04-29 00:00:00",social
UK,20ec8,df192,finished,"2019-01-21 00:00:00",direct
UK,2b954,1a194,cancelled,"2019-04-21 00:00:00",google
UK,311a3,fdbe6,cancelled,"2019-03-18 00:00:00",direct
UK,35beb,80e85,finished,"2019-02-01 00:00:00",direct
UK,39069,0c72c,finished,"2019-04-12 00:00:00",social
UK,451ca,26234,cancelled,"2019-02-26 00:00:00",direct
UK,45827,88aa8,finished,"2019-04-22 00:00:00",social
UK,45827,de456,finished,"2019-05-16 00:00:00",others
UK,4c528,941ca,finished,"2019-05-08 00:00:00",social
UK,5eec9,ee3d8,cancelled,"2019-01-22 00:00:00",google
UK,9226b,1cccd,finished,"2019-04-28 00:00:00",others
UK,9226b,0eaf9,finished,"2019-05-03 00:00:00",google
UK,9247a,20e72,cancelled,"2018-12-07 00:00:00",others
UK,9fd9b,07251,finished,"2019-01-19 00:00:00",direct
UK,b2800,63ef6,finished,"2019-04-23 00:00:00",social
UK,b2800,a9614,finished,"2019-04-23 00:00:00",social
UK,c6f96,3bdc2,finished,"2018-12-18 00:00:00",social
UK,c6f96,231f6,finished,"2019-03-22 00:00:00",others
UK,c6f96,bcbbe,finished,"2019-03-22 00:00:00",social
UK,d135e,4f8a3,finished,"2019-02-26 00:00:00",direct
UK,d135e,7bc15,finished,"2019-03-05 00:00:00",others
UK,d3ad7,d752b,cancelled,"2019-01-30 00:00:00",direct
UK,d6c42,eda5a,finished,"2019-02-19 00:00:00",direct
UK,ea722,dac2f,finished,"2019-02-14 00:00:00",direct
UK,21016,9d102,finished,"2019-04-26 00:00:00",google
UK,21b49,adece,finished,"2019-03-22 00:00:00",others
UK,30570,890be,finished,"2019-04-17 00:00:00",direct
UK,338c6,782aa,finished,"2019-03-04 00:00:00",direct
UK,347a7,d3909,finished,"2019-05-10 00:00:00",social
UK,347a7,e9751,finished,"2019-05-16 00:00:00",google
UK,3aa0d,c80cf,cancelled,"2019-02-12 00:00:00",others
UK,3eda6,3fee8,finished,"2019-02-16 00:00:00",google
UK,42a96,5b1d2,finished,"2019-02-09 00:00:00",others
UK,42a96,de3a0,finished,"2019-02-16 00:00:00",google
UK,5d650,cec06,finished,"2019-04-16 00:00:00",direct
UK,ad245,2aba3,finished,"2019-05-12 00:00:00",social
UK,bd609,ec27f,finished,"2019-01-04 00:00:00",google
USA,cf90a,8fc30,finished,"2019-03-09 00:00:00",direct
UK,d4524,9b488,cancelled,"2019-04-15 00:00:00",google
UK,f981d,e42ba,finished,"2019-03-27 00:00:00",social
UK,28e70,93fe0,finished,"2019-03-15 00:00:00",social
USA,4a2d3,9ff4e,finished,"2019-03-13 00:00:00",direct
UK,4e8b3,83d87,finished,"2019-04-17 00:00:00",direct
UK,4e8b3,64a96,finished,"2019-04-17 00:00:00",direct
USA,6e926,ef143,finished,"2019-03-24 00:00:00",social
USA,6e926,eda8a,finished,"2019-03-26 00:00:00",others
USA,6e926,c4684,finished,"2019-04-20 00:00:00",google
UK,71ac9,81b19,finished,"2019-01-12 00:00:00",google
UK,7622e,4c31d,finished,"2019-05-08 00:00:00",google
UK,896b2,83ddc,cancelled,"2019-03-05 00:00:00",direct
UK,896b2,9b49b,finished,"2019-04-16 00:00:00",direct
UK,b0dde,5de6c,cancelled,"2019-03-11 00:00:00",direct
UK,b0dde,6f9bf,finished,"2019-03-27 00:00:00",direct
UK,b83d5,6a48a,finished,"2019-03-26 00:00:00",others
UK,cd4b4,23c8e,finished,"2019-04-04 00:00:00",social
UK,ed9ad,87778,finished,"2019-03-11 00:00:00",others
UK,fe974,d37c9,finished,"2019-03-13 00:00:00",direct
UK,0bf1f,21d5b,finished,"2019-02-20 00:00:00",direct
UK,1221a,a048c,cancelled,"2019-03-18 00:00:00",direct
UK,19396,bd114,finished,"2019-01-25 00:00:00",others
UK,19396,29915,finished,"2019-02-18 00:00:00",direct
UK,1b569,2f284,finished,"2019-01-26 00:00:00",direct
UK,1ba4b,e2f73,finished,"2019-02-03 00:00:00",google
UK,1ba4b,ed598,finished,"2019-04-12 00:00:00",google
UK,21229,f8062,finished,"2019-05-05 00:00:00",google
UK,31279,010dd,finished,"2019-03-05 00:00:00",others
UK,496ce,37c4f,finished,"2019-03-03 00:00:00",social
UK,496ce,8f45d,finished,"2019-04-23 00:00:00",social
UK,4e115,63011,cancelled,"2019-03-16 00:00:00",social
UK,885ff,21dd4,cancelled,"2019-04-23 00:00:00",social
UK,a0bfe,a7e7f,finished,"2019-05-15 00:00:00",direct
USA,a1f24,b599a,finished,"2019-05-14 00:00:00",direct
UK,a4031,fc706,finished,"2019-05-16 00:00:00",social
UK,aa4f4,0fa96,finished,"2019-02-23 00:00:00",direct
UK,c0d00,28f64,finished,"2019-02-21 00:00:00",direct
UK,c0d00,7e0a4,finished,"2019-03-25 00:00:00",direct
UK,d80a0,dc92f,cancelled,"2018-11-23 00:00:00",others
UK,170b5,23329,finished,"2019-04-29 00:00:00",google
UK,22a8a,f8443,finished,"2019-03-22 00:00:00",social
UK,64d70,be2a6,finished,"2018-11-23 00:00:00",direct
UK,64d70,584c8,finished,"2019-01-22 00:00:00",google
UK,98939,4afe3,finished,"2019-04-16 00:00:00",direct
UK,9b105,a831b,finished,"2019-03-04 00:00:00",direct
UK,a00e4,a2652,finished,"2019-04-22 00:00:00",social
UK,b5999,f4de1,finished,"2019-01-22 00:00:00",direct
UK,bc652,80847,finished,"2019-03-31 00:00:00",social
UK,c2694,066bc,finished,"2019-04-29 00:00:00",google
UK,c634d,961a6,finished,"2019-03-17 00:00:00",others
UK,dd0f3,49e89,finished,"2019-04-08 00:00:00",google
UK,f121e,7156a,finished,"2019-03-03 00:00:00",direct
UK,f820e,00670,finished,"2019-05-12 00:00:00",social
UK,fb5d7,eafae,finished,"2019-04-20 00:00:00",others
UK,fc1d2,81632,cancelled,"2018-11-23 00:00:00",google
UK,20a49,339a4,finished,"2019-03-23 00:00:00",social
UK,277c1,68c31,finished,"2019-04-27 00:00:00",social
UK,2cab2,f1dbd,finished,"2019-01-03 00:00:00",direct
UK,2cab2,f0a5f,finished,"2019-01-25 00:00:00",others
USA,2e291,ad243,finished,"2019-04-25 00:00:00",others
UK,3603f,8bef7,finished,"2019-02-09 00:00:00",google
UK,42781,0809f,finished,"2019-02-22 00:00:00",direct
UK,42781,13a8f,finished,"2019-05-02 00:00:00",social
UK,53837,c3af8,finished,"2019-03-07 00:00:00",google
UK,7e0bb,15f8d,finished,"2019-01-18 00:00:00",google
UK,aedac,faf51,finished,"2018-12-01 00:00:00",google
UK,aedac,d4902,finished,"2018-12-03 00:00:00",others
UK,aff08,30fa2,finished,"2019-04-07 00:00:00",google
USA,b473a,b4983,cancelled,"2019-04-14 00:00:00",direct
UK,c4166,e260f,finished,"2019-03-27 00:00:00",direct
UK,da74c,9512a,finished,"2019-05-04 00:00:00",google
UK,f05b3,cb689,finished,"2019-04-17 00:00:00",direct
UK,04cfb,30260,finished,"2019-01-20 00:00:00",social
UK,0abed,b11a2,finished,"2019-02-09 00:00:00",direct
UK,15ead,563ff,finished,"2019-04-21 00:00:00",direct
USA,1c45e,32359,cancelled,"2019-03-29 00:00:00",direct
USA,1c45e,fbd78,finished,"2019-03-29 00:00:00",others
UK,20004,7ff9f,finished,"2019-02-22 00:00:00",direct
UK,451f3,97973,finished,"2019-01-16 00:00:00",google
UK,451f3,db10c,finished,"2019-01-25 00:00:00",others
UK,7f110,d68c4,finished,"2019-02-25 00:00:00",direct
UK,83be3,fa9a1,finished,"2019-04-09 00:00:00",direct
UK,901cf,c58a6,cancelled,"2019-01-15 00:00:00",google
UK,90682,ca4ce,finished,"2018-11-23 00:00:00",direct
UK,9916d,ef1c6,finished,"2019-05-12 00:00:00",social
UK,a4978,2b1dc,cancelled,"2019-03-04 00:00:00",others
UK,a5f24,d81d0,finished,"2019-04-17 00:00:00",social
UK,a6ba3,2777d,finished,"2019-05-16 00:00:00",social
UK,b6244,a6999,finished,"2019-04-16 00:00:00",social
UK,c45c0,2269c,finished,"2019-03-23 00:00:00",social
UK,d5d07,a96e6,cancelled,"2019-03-08 00:00:00",google
UK,dfadf,3957b,finished,"2019-05-03 00:00:00",social
UK,261f9,79e7f,cancelled,"2019-02-04 00:00:00",google
UK,261f9,4c1c3,cancelled,"2019-03-17 00:00:00",direct
UK,7721a,d5242,cancelled,"2019-03-05 00:00:00",direct
UK,9e254,972a6,cancelled,"2019-01-11 00:00:00",google
UK,b86e1,4c02a,finished,"2019-02-11 00:00:00",google
UK,b86e1,6ced6,finished,"2019-02-11 00:00:00",direct
